time,playerPosX,playerPosY,playerVelMod,playerVelDir,playerRowVelMod,playerRowVelDir,targetPosX,targetPosY,label
<<<<<<< HEAD
3.407197,-1577.353882,-244.869415,1224.549180,2.942596,1908.736012,2.944771,-1775.000000,-204.000000,2
3.435225,-1594.262207,-241.530838,1162.890581,2.937686,1835.727056,2.944359,-1775.000000,-204.000000,2
3.465849,-1610.026978,-237.386154,1101.246338,2.936849,1763.077390,2.943875,-1775.000000,-204.000000,2
3.584101,-1625.252441,-235.300354,1039.588365,2.941916,1690.665020,2.943781,-1775.000000,-204.000000,2
3.602688,-1639.048096,-231.475662,977.923388,2.935538,1617.104443,2.943754,-1775.000000,-204.000000,2
3.631049,-1652.309082,-229.703445,916.257983,2.942180,1544.002054,2.943353,-1775.000000,-204.000000,2
3.657302,-1664.471558,-227.322464,854.591063,2.935082,1471.343772,2.942958,-1775.000000,-204.000000,2
3.664373,-1675.518555,-224.228546,792.946332,2.933635,1399.137606,2.942410,-1775.000000,-204.000000,2
3.685904,-1685.988525,-222.949219,731.281060,2.940988,1327.224011,2.942313,-1775.000000,-204.000000,2
3.711527,-1695.090454,-220.251190,669.606619,2.931839,1254.031608,2.942330,-1775.000000,-204.000000,2
3.735362,-1703.647339,-219.552048,607.934936,2.940959,1181.182223,2.941956,-1775.000000,-204.000000,2
3.743342,-1711.084229,-218.150986,546.231776,2.926989,1108.742839,2.941555,-1775.000000,-204.000000,2
3.770088,-1719.112427,-215.719437,607.872670,2.923707,1038.131529,2.940716,-1775.000000,-204.000000,2
3.798313,-1726.569458,-214.794403,546.190817,2.934891,968.643842,2.940053,-1775.000000,-204.000000,2
3.824033,-1732.901855,-212.704010,484.503639,2.922293,900.323053,2.939977,-1775.000000,-204.000000,2
3.847288,-1738.972656,-212.140839,422.802223,2.937710,837.359666,2.940755,-1775.000000,-204.000000,2
3.876487,-1743.671875,-211.403458,361.087219,2.919362,780.244016,2.941903,-1775.000000,-204.000000,2
3.905543,-1746.889282,-210.305588,299.425932,2.909530,726.516286,2.942809,-1775.000000,-204.000000,2
3.930420,-1751.166138,-209.429337,361.050303,2.920933,673.780423,2.943818,-1775.000000,-204.000000,2
3.953496,-1754.513428,-208.314072,299.404481,2.917615,618.707907,2.944164,-1775.000000,-204.000000,2
